user_id,signup_date,plan_type,acquisition_channel,country
665,2023-08-08,Basic,Paid Ads,India
666,2023-03-07,Basic,Paid Ads,Canada
667,2024-02-29,Basic,Paid Ads,Canada
668,2024-02-22,Basic,Organic,India
669,2023-12-05,Basic,Organic,India
670,2024-07-09,Basic,Referral,UK
671,2024-04-22,Basic,Referral,USA
672,2024-03-01,Premium,Organic,Canada
673,2023-03-05,Basic,Paid Ads,Canada
674,2023-07-31,Pro,Organic,USA
675,2024-03-06,Basic,Organic,Canada
676,2024-02-03,Premium,Organic,Canada
677,2024-08-21,Basic,Organic,India
678,2024-12-13,Basic,Paid Ads,Canada
679,2023-01-21,Premium,Paid Ads,Canada
680,2024-08-12,Premium,Organic,Canada
681,2024-01-25,Pro,Organic,USA
682,2024-05-03,Basic,Referral,UK
683,2023-01-07,Basic,Organic,India
684,2023-12-27,Pro,Paid Ads,UK
685,2023-11-02,Premium,Organic,Canada
686,2024-02-04,Pro,Paid Ads,Canada
687,2024-03-05,Pro,Organic,Canada
688,2024-07-05,Basic,Organic,UK
689,2024-07-13,Pro,Organic,USA
690,2024-09-09,Basic,Organic,USA
691,2023-08-14,Basic,Organic,India
692,2024-05-14,Basic,Paid Ads,UK
693,2023-08-13,Pro,Organic,USA
694,2023-10-07,Basic,Organic,India
695,2024-03-22,Basic,Paid Ads,Canada
696,2024-05-12,Pro,Paid Ads,Canada
697,2023-01-30,Basic,Referral,India
698,2024-02-03,Pro,Paid Ads,USA
699,2023-12-11,Basic,Paid Ads,UK
700,2024-11-15,Basic,Paid Ads,India
701,2024-11-26,Pro,Referral,USA
702,2024-02-19,Basic,Referral,India
703,2023-06-19,Basic,Organic,USA
704,2024-04-23,Basic,Organic,Canada
705,2023-05-11,Basic,Organic,India
706,2024-09-29,Premium,Paid Ads,UK
707,2024-06-30,Basic,Paid Ads,India
708,2023-01-28,Pro,Paid Ads,Canada
709,2024-02-08,Basic,Organic,Canada
710,2024-08-29,Pro,Paid Ads,USA
711,2024-07-31,Pro,Referral,Canada
712,2024-11-09,Pro,Organic,USA
713,2023-01-28,Basic,Paid Ads,Canada
714,2023-03-27,Basic,Organic,USA
715,2024-10-20,Basic,Referral,UK
716,2024-03-14,Premium,Referral,USA
717,2023-05-19,Pro,Paid Ads,USA
718,2024-04-17,Premium,Paid Ads,UK
719,2023-07-06,Basic,Referral,USA
720,2023-02-21,Pro,Paid Ads,USA
721,2023-09-24,Premium,Organic,UK
722,2024-01-24,Basic,Paid Ads,Canada
723,2023-12-02,Basic,Organic,India
724,2023-08-05,Pro,Organic,USA
725,2024-04-10,Pro,Referral,Canada
726,2023-12-01,Pro,Paid Ads,India
727,2023-12-12,Basic,Organic,UK
728,2024-01-24,Pro,Organic,USA
729,2023-10-12,Basic,Organic,USA
730,2024-03-07,Basic,Organic,UK
731,2023-09-16,Basic,Organic,USA
732,2023-03-25,Pro,Paid Ads,India
733,2024-04-26,Pro,Organic,India
734,2023-01-20,Pro,Paid Ads,UK
735,2024-07-06,Basic,Organic,USA
736,2023-02-23,Premium,Referral,Canada
737,2023-12-25,Basic,Organic,USA
738,2023-08-18,Pro,Organic,UK
739,2024-10-27,Basic,Organic,Canada
740,2023-03-12,Basic,Paid Ads,India
741,2024-10-29,Basic,Paid Ads,India
742,2023-02-11,Basic,Organic,Canada
743,2023-02-01,Pro,Organic,Canada
744,2023-09-11,Pro,Organic,UK
745,2023-07-24,Basic,Paid Ads,USA
746,2023-01-21,Premium,Paid Ads,India
747,2024-09-28,Basic,Organic,USA
748,2023-06-06,Pro,Organic,India
749,2023-09-02,Premium,Organic,USA
750,2023-05-10,Pro,Organic,India
751,2024-04-29,Basic,Paid Ads,USA
752,2024-11-16,Premium,Organic,UK
753,2023-04-28,Pro,Organic,India
754,2024-07-31,Basic,Organic,UK
755,2023-08-12,Basic,Referral,India
756,2024-04-21,Pro,Referral,India
757,2024-12-17,Pro,Organic,India
758,2023-09-20,Pro,Organic,USA
759,2024-01-13,Premium,Organic,India
760,2023-06-21,Pro,Paid Ads,UK
761,2024-09-12,Basic,Organic,USA
762,2024-09-13,Basic,Paid Ads,USA
763,2023-04-28,Basic,Paid Ads,India
764,2023-06-17,Pro,Referral,Canada
765,2023-11-15,Basic,Organic,USA
766,2023-04-21,Pro,Referral,India
767,2024-08-15,Pro,Paid Ads,UK
768,2023-01-27,Premium,Organic,Canada
769,2023-11-16,Basic,Organic,USA
770,2024-08-12,Pro,Organic,Canada
771,2024-11-24,Basic,Organic,USA
772,2024-01-20,Pro,Organic,Canada
773,2024-02-11,Basic,Paid Ads,Canada
774,2023-07-23,Basic,Organic,UK
775,2023-03-19,Pro,Referral,Canada
776,2024-08-29,Basic,Organic,UK
777,2024-12-08,Basic,Referral,India
778,2024-10-04,Pro,Organic,USA
779,2023-09-06,Pro,Paid Ads,UK
780,2023-04-15,Pro,Organic,USA
781,2024-12-14,Pro,Organic,UK
782,2023-11-05,Pro,Referral,USA
783,2024-12-01,Basic,Organic,UK
784,2024-09-06,Basic,Paid Ads,USA
785,2023-05-04,Basic,Paid Ads,India
786,2024-08-02,Premium,Paid Ads,USA
787,2023-02-12,Pro,Paid Ads,India
788,2023-12-22,Basic,Paid Ads,India
789,2024-06-29,Basic,Organic,India
790,2024-03-14,Premium,Paid Ads,Canada
791,2024-11-08,Basic,Referral,USA
792,2024-01-15,Pro,Organic,Canada
793,2023-03-12,Pro,Organic,Canada
794,2024-06-02,Pro,Paid Ads,USA
795,2024-10-25,Basic,Organic,India
796,2023-12-16,Premium,Organic,Canada
797,2023-01-13,Premium,Organic,Canada
798,2024-03-06,Pro,Paid Ads,UK
799,2024-05-16,Pro,Organic,USA
800,2023-04-19,Premium,Paid Ads,Canada
801,2024-03-19,Pro,Paid Ads,USA
802,2024-01-06,Basic,Organic,USA
803,2024-10-12,Pro,Paid Ads,Canada
804,2024-04-15,Pro,Referral,USA
805,2024-12-25,Basic,Paid Ads,India
806,2023-06-06,Pro,Referral,Canada
807,2024-03-21,Premium,Organic,Canada
808,2023-06-30,Premium,Paid Ads,Canada
809,2024-06-18,Basic,Organic,UK
810,2024-10-28,Basic,Organic,UK
811,2023-10-04,Premium,Organic,UK
812,2024-09-22,Pro,Organic,UK
813,2024-07-05,Basic,Referral,Canada
814,2024-05-10,Premium,Organic,India
815,2024-04-21,Premium,Paid Ads,USA
816,2024-03-22,Pro,Paid Ads,USA
817,2024-08-29,Pro,Paid Ads,Canada
818,2023-10-02,Basic,Organic,India
819,2023-11-27,Basic,Paid Ads,USA
820,2023-09-09,Basic,Organic,India
821,2023-03-30,Pro,Organic,Canada
822,2023-10-13,Basic,Referral,UK
823,2024-04-06,Basic,Organic,India
824,2023-09-07,Basic,Organic,USA
825,2024-04-20,Pro,Referral,USA
826,2024-08-06,Premium,Organic,USA
827,2024-09-16,Basic,Paid Ads,UK
828,2024-11-15,Basic,Organic,India
829,2024-01-24,Pro,Organic,India
830,2023-12-11,Basic,Organic,USA
831,2023-01-30,Basic,Organic,India
832,2024-05-21,Basic,Organic,USA
833,2023-11-29,Basic,Paid Ads,India
834,2023-07-06,Basic,Paid Ads,UK
835,2024-05-14,Basic,Referral,UK
836,2023-08-06,Basic,Organic,Canada
837,2023-12-30,Premium,Paid Ads,Canada
838,2023-09-22,Basic,Paid Ads,Canada
839,2023-12-15,Pro,Referral,India
840,2023-10-14,Pro,Organic,UK
841,2024-09-02,Basic,Paid Ads,UK
842,2024-12-19,Pro,Referral,UK
843,2023-10-10,Basic,Organic,USA
844,2024-07-23,Premium,Referral,India
845,2023-01-11,Basic,Organic,India
846,2024-06-13,Basic,Paid Ads,Canada
847,2023-07-15,Basic,Referral,USA
848,2023-03-29,Premium,Paid Ads,USA
849,2023-09-05,Pro,Organic,UK
850,2024-02-21,Pro,Organic,Canada
851,2024-05-15,Basic,Referral,India
852,2024-07-22,Pro,Paid Ads,USA
853,2023-09-04,Basic,Organic,UK
854,2024-12-08,Premium,Paid Ads,India
855,2024-05-02,Basic,Paid Ads,UK
856,2024-10-23,Basic,Organic,India
857,2024-12-29,Basic,Organic,UK
858,2024-05-17,Basic,Organic,India
859,2024-04-03,Pro,Paid Ads,Canada
860,2023-01-18,Basic,Paid Ads,India
861,2023-04-06,Pro,Paid Ads,India
862,2023-10-29,Basic,Referral,India
863,2023-08-15,Pro,Referral,UK
864,2024-02-19,Basic,Paid Ads,USA
865,2024-12-09,Basic,Organic,India
866,2023-09-07,Pro,Paid Ads,India
867,2023-11-10,Basic,Organic,Canada
868,2024-11-10,Basic,Paid Ads,India
869,2024-08-18,Premium,Paid Ads,Canada
870,2024-01-13,Premium,Organic,India
871,2024-04-29,Basic,Referral,UK
872,2024-07-20,Basic,Organic,USA
873,2024-06-27,Pro,Paid Ads,USA
874,2023-12-19,Basic,Organic,USA
875,2024-03-11,Basic,Referral,UK
876,2024-07-17,Basic,Organic,Canada
877,2023-12-05,Pro,Organic,USA
878,2023-12-27,Pro,Organic,UK
879,2024-12-20,Basic,Organic,UK
880,2024-04-09,Basic,Organic,India
881,2023-10-05,Basic,Paid Ads,Canada
882,2023-11-10,Pro,Organic,UK
883,2023-09-15,Basic,Organic,Canada
884,2023-08-25,Basic,Organic,USA
885,2023-05-04,Pro,Referral,USA
886,2023-07-17,Basic,Paid Ads,USA
887,2023-11-20,Pro,Paid Ads,India
888,2023-05-03,Basic,Paid Ads,India
889,2024-07-02,Basic,Organic,Canada
890,2024-12-07,Basic,Organic,Canada
891,2023-07-09,Pro,Organic,India
892,2023-07-16,Premium,Referral,UK
893,2023-08-10,Pro,Referral,Canada
894,2024-05-10,Basic,Paid Ads,Canada
895,2023-10-11,Pro,Organic,USA
896,2024-08-26,Basic,Organic,Canada
897,2024-06-21,Basic,Organic,Canada
898,2024-09-03,Premium,Paid Ads,UK
899,2023-10-17,Basic,Organic,Canada
900,2023-04-13,Basic,Referral,UK
901,2023-07-18,Basic,Organic,USA
902,2023-10-31,Basic,Referral,India
903,2023-08-21,Basic,Paid Ads,USA
904,2024-01-05,Pro,Paid Ads,UK
905,2023-07-03,Basic,Paid Ads,UK
906,2023-11-06,Premium,Paid Ads,Canada
907,2023-01-15,Pro,Paid Ads,Canada
908,2024-12-26,Basic,Paid Ads,India
909,2024-06-30,Basic,Paid Ads,UK
910,2023-05-10,Basic,Referral,UK
911,2023-10-08,Pro,Paid Ads,USA
912,2023-02-16,Basic,Paid Ads,India
913,2023-02-25,Pro,Referral,USA
914,2024-07-20,Basic,Organic,Canada
915,2023-10-27,Pro,Organic,Canada
916,2024-12-15,Basic,Paid Ads,USA
917,2023-05-10,Basic,Paid Ads,Canada
918,2024-10-15,Premium,Referral,USA
919,2024-05-17,Pro,Organic,UK
920,2023-04-16,Basic,Paid Ads,UK
921,2023-01-13,Premium,Paid Ads,Canada
922,2024-08-10,Basic,Organic,India
923,2023-10-19,Premium,Paid Ads,UK
924,2024-04-25,Pro,Referral,Canada
925,2024-05-05,Basic,Organic,India
926,2024-03-27,Basic,Paid Ads,Canada
927,2023-12-15,Basic,Paid Ads,USA
928,2023-07-08,Pro,Organic,Canada
929,2023-02-22,Pro,Organic,USA
930,2023-09-16,Basic,Referral,UK
931,2024-05-04,Basic,Organic,UK
932,2023-04-27,Pro,Organic,Canada
933,2023-03-08,Premium,Organic,India
934,2024-02-15,Pro,Paid Ads,Canada
935,2024-05-18,Basic,Paid Ads,Canada
936,2023-03-17,Basic,Paid Ads,UK
937,2024-08-13,Basic,Organic,UK
938,2024-10-06,Premium,Referral,Canada
939,2024-12-03,Basic,Organic,UK
940,2023-02-24,Pro,Organic,USA
941,2023-06-05,Basic,Paid Ads,Canada
942,2023-06-02,Pro,Organic,UK
943,2024-07-30,Pro,Referral,Canada
944,2023-11-08,Pro,Referral,UK
945,2023-03-29,Basic,Organic,USA
946,2023-09-12,Basic,Referral,USA
947,2023-05-02,Basic,Paid Ads,Canada
948,2024-07-25,Premium,Referral,USA
949,2024-03-02,Premium,Organic,USA
950,2024-09-12,Pro,Paid Ads,UK
951,2024-09-02,Pro,Organic,Canada
952,2024-09-25,Pro,Referral,UK
953,2023-08-20,Basic,Organic,UK
954,2024-06-19,Premium,Paid Ads,India
955,2024-01-25,Basic,Organic,USA
956,2024-04-06,Basic,Organic,UK
957,2024-03-29,Pro,Paid Ads,UK
958,2023-11-01,Basic,Referral,UK
959,2024-08-25,Basic,Paid Ads,USA
960,2024-03-15,Pro,Referral,USA
961,2023-11-09,Basic,Organic,USA
962,2024-08-05,Pro,Paid Ads,Canada
963,2024-09-27,Basic,Paid Ads,UK
964,2023-03-03,Basic,Organic,USA
965,2024-09-16,Basic,Paid Ads,UK
966,2023-04-12,Basic,Paid Ads,Canada
967,2023-08-01,Pro,Paid Ads,India
968,2024-10-02,Basic,Paid Ads,Canada
969,2023-08-05,Pro,Paid Ads,USA
970,2023-09-28,Basic,Organic,USA
971,2024-11-07,Pro,Organic,Canada
972,2023-03-25,Premium,Paid Ads,UK
973,2023-06-10,Pro,Organic,USA
974,2023-09-03,Basic,Organic,USA
975,2023-06-27,Basic,Organic,Canada
976,2024-07-19,Basic,Paid Ads,UK
977,2023-03-18,Pro,Organic,Canada
978,2023-06-10,Basic,Paid Ads,Canada
979,2023-01-03,Basic,Paid Ads,UK
980,2024-02-23,Pro,Organic,UK
981,2024-04-06,Basic,Paid Ads,India
982,2024-12-06,Pro,Paid Ads,Canada
983,2024-08-31,Basic,Paid Ads,UK
984,2024-04-26,Basic,Paid Ads,USA
985,2023-10-26,Pro,Organic,India
986,2023-02-03,Basic,Paid Ads,Canada
987,2023-08-26,Pro,Organic,UK
988,2023-10-23,Basic,Referral,India
989,2024-12-24,Basic,Referral,India
990,2023-10-17,Pro,Paid Ads,USA
991,2024-12-20,Pro,Organic,India
992,2024-04-09,Pro,Organic,Canada
993,2023-03-14,Basic,Organic,UK
994,2024-12-04,Pro,Paid Ads,India
995,2023-08-28,Basic,Organic,India
996,2023-09-28,Basic,Paid Ads,Canada
997,2024-10-02,Premium,Organic,USA
998,2024-08-26,Basic,Referral,USA
999,2024-11-08,Premium,Organic,UK
1000,2023-07-22,Basic,Referral,Canada
1001,2024-03-11,Basic,Referral,USA
1002,2023-04-28,Pro,Paid Ads,UK
1003,2024-07-11,Premium,Paid Ads,UK
1004,2023-08-19,Pro,Organic,USA
1005,2024-10-25,Pro,Paid Ads,Canada
1006,2023-06-02,Pro,Organic,India
1007,2023-09-30,Pro,Organic,USA
1008,2023-05-26,Pro,Paid Ads,India
1009,2023-03-15,Basic,Paid Ads,India
1010,2023-03-03,Basic,Paid Ads,Canada
1011,2023-06-19,Basic,Organic,Canada
1012,2023-11-11,Premium,Organic,UK
1013,2024-09-01,Premium,Organic,Canada
1014,2024-08-05,Basic,Organic,UK
1015,2023-10-23,Pro,Organic,USA
1016,2024-03-25,Premium,Organic,India
1017,2023-05-08,Basic,Organic,Canada
1018,2024-04-24,Pro,Referral,USA
1019,2024-12-06,Premium,Organic,UK
1020,2023-11-08,Basic,Paid Ads,Canada
1021,2024-12-17,Pro,Organic,India
1022,2024-02-17,Basic,Referral,USA
1023,2023-10-06,Premium,Paid Ads,Canada
1024,2024-05-27,Premium,Organic,Canada
1025,2024-07-06,Premium,Paid Ads,USA
1026,2024-05-20,Basic,Organic,UK
1027,2024-03-24,Premium,Paid Ads,UK
1028,2023-03-24,Pro,Organic,Canada
1029,2024-09-04,Basic,Referral,UK
1030,2023-02-10,Pro,Organic,UK
1031,2024-03-18,Basic,Organic,USA
1032,2023-11-27,Pro,Paid Ads,UK
1033,2024-09-10,Basic,Organic,UK
1034,2023-09-14,Basic,Referral,USA
1035,2023-01-27,Basic,Paid Ads,Canada
1036,2023-04-04,Pro,Paid Ads,Canada
1037,2023-08-23,Basic,Organic,USA
1038,2024-11-21,Pro,Referral,India
1039,2024-08-12,Basic,Paid Ads,USA
1040,2024-08-24,Basic,Organic,India
1041,2023-01-22,Pro,Organic,UK
1042,2024-11-19,Pro,Organic,Canada
1043,2023-10-03,Basic,Referral,India
1044,2024-08-13,Pro,Organic,India
1045,2023-02-11,Premium,Paid Ads,UK
1046,2023-06-29,Pro,Organic,Canada
1047,2024-04-26,Basic,Organic,UK
1048,2024-06-15,Basic,Paid Ads,Canada
1049,2024-10-29,Premium,Referral,Canada
1050,2024-03-28,Basic,Paid Ads,UK
1051,2023-10-12,Premium,Referral,India
1052,2023-07-05,Pro,Paid Ads,USA
1053,2024-08-22,Premium,Organic,Canada
1054,2024-03-22,Pro,Organic,Canada
1055,2024-10-12,Premium,Paid Ads,USA
1056,2024-05-18,Basic,Referral,USA
1057,2023-04-04,Pro,Referral,UK
1058,2024-04-26,Basic,Organic,Canada
1059,2023-12-23,Basic,Organic,UK
1060,2024-02-23,Pro,Organic,USA
1061,2023-12-08,Premium,Referral,UK
1062,2023-11-25,Premium,Referral,Canada
1063,2024-11-17,Pro,Paid Ads,India
1064,2023-04-18,Basic,Organic,India
1065,2023-06-14,Basic,Paid Ads,Canada
1066,2023-12-04,Pro,Paid Ads,UK
1067,2024-02-26,Basic,Organic,USA
1068,2024-12-11,Basic,Paid Ads,USA
1069,2024-05-22,Basic,Organic,India
1070,2023-10-23,Basic,Organic,UK
1071,2024-11-09,Basic,Referral,USA
1072,2024-02-15,Basic,Paid Ads,USA
1073,2024-07-17,Basic,Organic,Canada
1074,2023-02-07,Basic,Paid Ads,UK
1075,2024-04-10,Premium,Organic,UK
1076,2023-04-01,Basic,Paid Ads,USA
1077,2023-11-19,Basic,Paid Ads,UK
1078,2023-09-16,Pro,Paid Ads,UK
1079,2023-11-28,Basic,Paid Ads,UK
1080,2023-04-29,Premium,Organic,Canada
1081,2024-02-18,Pro,Organic,USA
1082,2024-06-10,Basic,Paid Ads,India
1083,2023-01-02,Basic,Organic,UK
1084,2024-11-04,Premium,Paid Ads,USA
1085,2024-07-09,Premium,Organic,India
1086,2024-04-18,Basic,Organic,Canada
1087,2024-02-28,Pro,Organic,USA
1088,2023-02-25,Basic,Referral,Canada
1089,2023-07-12,Premium,Organic,USA
1090,2024-06-14,Basic,Paid Ads,Canada
1091,2024-01-06,Premium,Organic,USA
1092,2024-09-29,Pro,Organic,Canada
1093,2024-05-25,Pro,Paid Ads,India
1094,2024-10-02,Pro,Paid Ads,USA
1095,2024-03-28,Basic,Paid Ads,India
1096,2023-02-22,Basic,Referral,UK
1097,2023-07-28,Basic,Organic,India
1098,2023-10-01,Basic,Organic,USA
1099,2024-07-16,Pro,Referral,India
1100,2023-05-15,Basic,Organic,USA
1101,2023-10-22,Basic,Paid Ads,Canada
1102,2024-03-24,Premium,Paid Ads,UK
1103,2024-12-16,Premium,Organic,India
1104,2024-05-11,Premium,Paid Ads,UK
1105,2023-05-05,Premium,Organic,India
1106,2023-01-30,Basic,Organic,USA
1107,2024-10-07,Basic,Organic,India
1108,2024-09-15,Pro,Referral,UK
1109,2023-09-03,Pro,Organic,India
1110,2024-12-27,Basic,Paid Ads,UK
1111,2023-06-12,Pro,Referral,UK
1112,2023-11-15,Basic,Paid Ads,USA
1113,2024-07-18,Basic,Paid Ads,Canada
1114,2023-01-15,Pro,Paid Ads,Canada
1115,2024-07-19,Pro,Organic,India
1116,2024-02-22,Pro,Paid Ads,UK
1117,2023-04-06,Basic,Paid Ads,USA
1118,2023-08-19,Premium,Referral,Canada
1119,2023-04-27,Basic,Referral,USA
1120,2024-04-17,Basic,Referral,USA
1121,2023-05-01,Premium,Referral,UK
1122,2024-10-25,Premium,Paid Ads,India
1123,2023-06-07,Premium,Paid Ads,UK
1124,2024-05-25,Pro,Referral,Canada
1125,2023-10-26,Pro,Organic,Canada
1126,2024-06-05,Pro,Referral,USA
1127,2024-12-23,Basic,Organic,UK
1128,2023-10-07,Basic,Paid Ads,UK
1129,2024-03-01,Basic,Paid Ads,USA
1130,2024-05-09,Basic,Referral,India
1131,2024-04-28,Pro,Organic,USA
1132,2023-09-07,Basic,Paid Ads,USA
1133,2024-04-12,Basic,Paid Ads,Canada
1134,2024-07-18,Basic,Organic,UK
1135,2023-05-29,Pro,Paid Ads,Canada
1136,2024-01-28,Basic,Paid Ads,USA
1137,2023-07-15,Premium,Paid Ads,UK
1138,2024-09-05,Basic,Organic,USA
1139,2024-06-04,Basic,Paid Ads,USA
1140,2023-05-20,Pro,Paid Ads,India
1141,2023-03-13,Pro,Organic,Canada
1142,2023-10-10,Basic,Organic,Canada
1143,2024-02-29,Pro,Referral,USA
1144,2023-12-15,Pro,Paid Ads,India
1145,2024-06-03,Basic,Paid Ads,USA
1146,2023-10-01,Premium,Organic,USA
1147,2023-01-03,Pro,Organic,USA
1148,2023-10-17,Pro,Organic,India
1149,2023-11-02,Premium,Organic,UK
1150,2024-08-24,Premium,Paid Ads,India
1151,2024-08-16,Pro,Paid Ads,USA
1152,2024-11-06,Pro,Paid Ads,UK
1153,2024-05-16,Pro,Organic,USA
1154,2023-06-02,Pro,Paid Ads,India
1155,2024-04-02,Pro,Organic,India
1156,2024-07-05,Pro,Organic,UK
1157,2024-05-10,Basic,Referral,India
1158,2023-12-20,Premium,Paid Ads,USA
1159,2023-12-07,Premium,Paid Ads,UK
1160,2024-07-19,Basic,Organic,Canada
1161,2024-07-10,Pro,Referral,USA
1162,2024-01-22,Basic,Paid Ads,Canada
1163,2024-04-11,Basic,Paid Ads,UK
1164,2023-11-26,Pro,Organic,UK
1165,2023-07-13,Basic,Referral,USA
1166,2024-12-15,Pro,Referral,India
1167,2023-09-02,Pro,Referral,USA
1168,2024-08-08,Pro,Organic,India
1169,2024-01-28,Basic,Organic,India
1170,2023-08-28,Basic,Organic,USA
1171,2024-02-25,Pro,Organic,UK
1172,2023-02-14,Premium,Referral,USA
1173,2023-11-22,Pro,Organic,Canada
1174,2024-04-29,Basic,Organic,UK
1175,2024-12-23,Pro,Organic,India
1176,2024-01-26,Pro,Organic,UK
1177,2024-01-31,Pro,Organic,USA
1178,2024-11-10,Basic,Paid Ads,UK
1179,2024-10-29,Pro,Paid Ads,India
1180,2023-06-05,Pro,Organic,India
1181,2024-05-22,Premium,Organic,UK
1182,2023-02-07,Basic,Organic,Canada
1183,2023-05-10,Pro,Organic,India
1184,2024-05-29,Premium,Paid Ads,Canada
1185,2024-08-27,Basic,Paid Ads,India
1186,2023-12-06,Premium,Paid Ads,UK
1187,2023-04-13,Pro,Paid Ads,India
1188,2024-03-26,Basic,Organic,Canada
1189,2023-04-13,Basic,Referral,Canada
1190,2024-06-22,Pro,Referral,UK
1191,2024-04-12,Basic,Referral,Canada
1192,2023-01-16,Pro,Organic,Canada
1193,2023-05-28,Basic,Referral,UK
1194,2024-02-24,Pro,Referral,India
1195,2024-11-01,Basic,Referral,UK
1196,2023-06-08,Premium,Organic,India
1197,2023-03-18,Premium,Paid Ads,India
1198,2024-04-25,Premium,Referral,India
1199,2023-09-29,Pro,Paid Ads,USA
1200,2023-12-13,Basic,Paid Ads,India
1201,2024-09-30,Pro,Referral,UK
1202,2024-12-10,Basic,Organic,UK
1203,2024-02-12,Basic,Paid Ads,UK
1204,2024-10-27,Basic,Paid Ads,USA
1205,2023-03-24,Basic,Referral,Canada
1206,2023-12-03,Pro,Organic,USA
1207,2024-11-21,Pro,Paid Ads,UK
1208,2024-06-30,Basic,Paid Ads,UK
1209,2024-01-25,Basic,Paid Ads,Canada
1210,2023-11-21,Premium,Paid Ads,USA
1211,2024-10-03,Basic,Referral,UK
1212,2024-05-14,Basic,Referral,India
1213,2024-07-08,Basic,Organic,India
1214,2023-02-06,Pro,Organic,UK
1215,2024-09-24,Pro,Organic,India
1216,2023-03-12,Basic,Organic,Canada
1217,2023-08-29,Basic,Paid Ads,UK
1218,2024-10-08,Pro,Referral,USA
1219,2024-12-01,Pro,Referral,UK
1220,2023-10-22,Basic,Organic,Canada
1221,2023-08-21,Premium,Organic,USA
1222,2023-04-03,Basic,Paid Ads,Canada
1223,2024-03-20,Basic,Paid Ads,India
1224,2023-04-11,Premium,Organic,India
1225,2024-10-10,Basic,Referral,India
1226,2024-12-21,Pro,Referral,Canada
1227,2023-04-13,Basic,Organic,Canada
1228,2024-03-30,Basic,Referral,UK
1229,2023-06-20,Premium,Organic,USA
1230,2024-12-11,Basic,Paid Ads,USA
1231,2023-11-03,Premium,Paid Ads,Canada
1232,2023-01-30,Basic,Organic,Canada
1233,2023-02-17,Basic,Referral,India
1234,2023-11-29,Basic,Paid Ads,Canada
1235,2023-02-27,Pro,Paid Ads,India
1236,2023-10-28,Basic,Organic,Canada
1237,2024-01-03,Premium,Organic,USA
1238,2024-01-19,Basic,Organic,UK
1239,2024-03-17,Premium,Paid Ads,Canada
1240,2023-05-30,Basic,Paid Ads,India
1241,2023-09-08,Premium,Organic,UK
1242,2024-06-27,Pro,Paid Ads,India
1243,2024-02-26,Pro,Paid Ads,India
1244,2024-08-02,Pro,Paid Ads,UK
1245,2024-11-29,Pro,Paid Ads,UK
1246,2023-07-04,Pro,Referral,UK
1247,2023-06-24,Basic,Paid Ads,Canada
1248,2023-06-29,Basic,Paid Ads,UK
1249,2023-03-22,Premium,Organic,Canada
1250,2024-09-16,Pro,Organic,USA
1251,2024-01-27,Pro,Organic,USA
1252,2024-09-26,Basic,Paid Ads,India
1253,2024-11-30,Basic,Organic,India
1254,2023-09-04,Basic,Organic,Canada
1255,2024-05-24,Pro,Paid Ads,India
1256,2024-08-20,Basic,Organic,USA
1257,2023-05-27,Basic,Organic,Canada
1258,2023-08-26,Basic,Organic,Canada
1259,2024-04-17,Basic,Paid Ads,UK
1260,2024-10-15,Pro,Organic,Canada
1261,2023-09-18,Basic,Paid Ads,India
1262,2024-04-15,Pro,Paid Ads,USA
1263,2023-09-19,Basic,Paid Ads,India
1264,2024-11-13,Basic,Paid Ads,USA
1265,2023-01-10,Basic,Referral,UK
1266,2024-04-21,Basic,Organic,USA
1267,2023-10-22,Basic,Organic,UK
1268,2024-11-24,Basic,Organic,India
1269,2024-07-13,Pro,Organic,UK
1270,2023-06-11,Basic,Organic,Canada
1271,2023-03-17,Pro,Organic,Canada
1272,2024-03-28,Premium,Paid Ads,USA
1273,2023-12-20,Pro,Paid Ads,India
1274,2024-08-24,Basic,Organic,India
1275,2023-11-03,Basic,Paid Ads,USA
1276,2024-10-16,Basic,Organic,Canada
1277,2024-03-10,Basic,Organic,UK
1278,2024-12-07,Premium,Paid Ads,USA
1279,2023-09-14,Basic,Organic,UK
1280,2024-04-12,Basic,Organic,UK
1281,2023-11-06,Pro,Organic,India
1282,2023-07-23,Pro,Referral,Canada
1283,2024-01-29,Pro,Paid Ads,UK
1284,2024-05-09,Basic,Organic,Canada
1285,2023-04-20,Basic,Referral,India
1286,2023-08-31,Pro,Paid Ads,USA
1287,2024-01-26,Basic,Paid Ads,USA
1288,2024-08-08,Basic,Referral,India
1289,2024-01-03,Basic,Organic,India
1290,2024-08-11,Basic,Organic,UK
1291,2023-10-30,Basic,Paid Ads,India
1292,2024-12-17,Basic,Paid Ads,USA
1293,2023-10-30,Pro,Paid Ads,Canada
1294,2023-01-23,Pro,Paid Ads,Canada
1295,2024-11-05,Pro,Referral,Canada
1296,2024-02-10,Basic,Referral,Canada
1297,2023-10-09,Basic,Referral,India
1298,2023-01-09,Basic,Referral,India
1299,2024-08-02,Pro,Referral,Canada
1300,2024-12-03,Pro,Organic,India
1301,2023-02-20,Basic,Organic,UK
1302,2024-09-12,Premium,Paid Ads,India
1303,2024-05-23,Basic,Referral,UK
1304,2023-10-21,Pro,Paid Ads,UK
1305,2023-08-24,Pro,Paid Ads,India
1306,2024-09-13,Premium,Organic,Canada
1307,2023-12-27,Pro,Organic,UK
1308,2023-08-13,Pro,Paid Ads,India
1309,2024-10-13,Basic,Organic,USA
1310,2023-07-14,Pro,Organic,Canada
