user_id,avg_weekly_logins,feature_usage_score,support_tickets_last_30d,last_active_date
929,6,88,3,2024-08-13
930,1,74,0,2024-01-16
931,3,54,0,2025-02-01
932,3,70,1,2023-09-29
933,4,100,0,2024-02-21
934,4,61,0,2025-02-16
935,6,79,0,2025-07-21
936,1,51,2,2023-12-13
937,4,81,2,2025-11-19
938,2,78,2,2025-06-16
939,4,47,1,2025-05-29
940,5,75,3,2023-07-13
941,4,76,1,2023-12-31
942,2,74,2,2024-02-06
943,5,59,0,2025-06-06
944,2,84,1,2025-03-02
945,5,41,1,2024-06-19
946,1,60,1,2024-06-28
947,2,62,0,2023-07-28
948,4,83,1,2026-01-08
949,2,40,0,2025-09-29
950,3,64,0,2025-10-30
951,1,50,0,2025-01-25
952,4,62,2,2025-09-14
953,1,67,4,2025-03-30
954,2,34,1,2025-09-25
955,0,85,0,2025-06-24
956,1,68,1,2025-01-13
957,3,42,0,2025-02-06
958,4,53,0,2024-04-27
959,0,89,1,2025-09-30
960,8,68,0,2025-08-13
961,3,40,1,2024-12-19
962,3,44,1,2025-07-16
963,3,72,1,2024-11-17
964,1,74,0,2023-05-07
965,4,67,4,2024-12-10
966,3,54,1,2024-01-12
967,3,76,1,2024-05-16
968,3,53,0,2026-05-20
969,3,42,1,2024-10-01
970,2,91,1,2024-09-08
971,2,69,1,2025-12-13
972,3,44,0,2023-08-26
973,3,62,0,2025-01-07
974,5,60,0,2024-06-01
975,1,53,0,2024-10-22
976,1,64,0,2025-09-19
977,3,41,0,2023-04-25
978,2,77,0,2024-08-15
979,4,59,1,2023-10-21
980,3,27,2,2025-01-26
981,3,55,0,2024-08-06
982,1,47,0,2025-09-03
983,2,0,1,2025-07-31
984,5,56,1,2024-12-27
985,2,80,1,2024-05-07
986,3,57,1,2024-05-27
987,2,74,2,2024-08-14
988,3,60,2,2025-01-11
989,1,50,1,2025-02-26
990,4,45,1,2024-08-22
991,2,34,1,2025-04-11
992,3,78,0,2025-09-24
993,1,74,1,2024-08-07
994,1,54,0,2026-03-01
995,1,19,1,2024-09-01
996,3,69,1,2025-01-02
997,0,41,0,2025-02-11
998,2,62,1,2025-03-08
999,2,29,1,2025-09-01
1000,3,61,0,2025-01-20
1001,5,57,1,2024-06-16
1002,3,11,0,2024-05-22
1003,5,92,0,2025-10-14
1004,5,53,5,2025-03-31
1005,1,54,2,2025-10-24
1006,5,70,0,2024-10-08
1007,3,58,0,2023-11-27
1008,0,67,1,2023-08-17
1009,4,37,2,2023-10-19
1010,2,57,0,2024-06-29
1011,6,21,0,2023-12-05
1012,1,55,0,2023-12-14
1013,2,88,1,2025-11-15
1014,1,29,1,2025-03-27
1015,2,52,2,2024-09-29
1016,4,17,0,2025-03-11
1017,5,60,1,2023-08-30
1018,1,69,0,2024-09-14
1019,6,67,1,2025-06-15
1020,7,47,0,2024-08-19
1021,2,17,3,2026-06-28
1022,2,35,1,2024-07-29
1023,6,85,1,2024-12-29
1024,4,77,0,2025-05-19
1025,5,58,0,2025-11-10
1026,2,63,1,2025-10-21
1027,1,39,0,2024-09-06
1028,5,85,0,2024-01-14
1029,6,45,0,2025-03-30
1030,3,68,1,2024-02-10
1031,2,33,3,2025-01-30
1032,2,56,0,2024-07-17
1033,4,84,1,2025-01-04
1034,5,41,2,2024-12-11
1035,4,74,1,2024-03-08
1036,7,38,0,2023-11-06
1037,2,41,0,2024-10-28
1038,3,59,2,2026-01-11
1039,4,79,1,2025-04-28
1040,2,54,4,2024-10-14
1041,2,72,0,2023-03-16
1042,3,82,1,2025-08-10
1043,1,44,1,2024-02-01
1044,2,29,2,2025-12-29
1045,3,52,1,2023-10-02
1046,3,85,0,2024-04-22
1047,4,43,0,2024-11-14
1048,6,80,0,2024-09-03
1049,2,54,0,2026-01-12
1050,5,95,3,2025-07-10
1051,2,100,2,2024-08-03
1052,2,80,3,2024-01-03
1053,3,27,1,2024-12-21
1054,4,11,1,2025-05-02
1055,3,61,1,2025-05-04
1056,4,78,0,2024-10-15
1057,4,70,2,2023-05-18
1058,5,45,5,2025-11-15
1059,3,30,1,2025-04-11
1060,2,78,2,2025-07-01
1061,5,97,3,2025-05-27
1062,4,46,0,2024-04-24
1063,1,76,0,2025-08-03
1064,0,100,1,2023-12-12
1065,3,56,0,2024-01-25
1066,5,56,0,2024-10-01
1067,4,71,1,2025-01-15
1068,9,54,0,2026-05-31
1069,1,86,1,2025-07-17
1070,2,51,0,2024-04-03
1071,3,59,0,2026-02-23
1072,7,31,1,2024-10-13
1073,4,55,1,2025-03-24
1074,6,39,3,2023-12-23
1075,3,66,2,2024-11-19
1076,4,26,1,2024-07-02
1077,2,79,1,2024-06-20
1078,1,42,2,2024-12-07
1079,1,95,1,2024-05-25
1080,2,87,0,2023-06-27
1081,1,70,1,2025-01-10
1082,3,29,1,2025-04-04
1083,1,47,0,2023-09-30
1084,2,42,1,2026-03-10
1085,2,44,0,2025-04-19
1086,2,91,2,2025-05-31
1087,5,56,0,2025-07-11
1088,2,46,3,2023-06-22
1089,5,45,1,2023-08-21
1090,5,49,3,2025-11-06
1091,3,70,0,2024-06-20
1092,4,27,0,2025-09-25
1093,2,61,1,2025-08-05
1094,0,68,2,2025-06-06
1095,1,25,1,2025-05-24
1096,5,31,1,2024-05-30
1097,5,59,2,2024-05-15
1098,5,88,0,2024-01-13
1099,2,84,1,2024-11-20
1100,10,47,2,2025-01-04
1101,0,88,1,2024-01-20
1102,4,53,3,2024-06-15
1103,1,53,3,2025-12-21
1104,3,61,1,2025-02-05
1105,3,76,0,2024-09-28
1106,4,47,1,2024-02-26
1107,1,52,1,2024-12-22
1108,0,35,0,2024-10-20
1109,4,67,0,2024-06-18
1110,3,78,0,2026-06-26
1111,5,79,2,2024-08-05
1112,4,32,1,2024-10-19
1113,2,52,0,2025-09-25
1114,4,84,0,2024-02-28
1115,0,64,3,2024-12-31
1116,1,60,1,2024-05-04
1117,4,60,1,2023-11-05
1118,0,70,0,2024-06-10
1119,6,65,0,2023-11-16
1120,4,48,1,2025-10-14
1121,6,77,7,2024-10-16
1122,4,35,0,2025-11-06
1123,4,86,0,2024-10-28
1124,0,42,1,2024-11-06
1125,2,70,0,2024-02-24
1126,3,56,2,2025-05-25
1127,1,50,2,2026-07-19
1128,2,87,0,2025-01-22
1129,3,74,0,2024-08-23
1130,2,58,0,2025-03-01
1131,3,94,0,2024-09-24
1132,1,79,0,2024-08-22
1133,4,43,3,2024-06-26
1134,2,14,0,2024-12-25
1135,1,62,1,2024-11-20
1136,4,87,2,2024-12-10
1137,1,72,0,2024-08-17
1138,6,91,1,2025-12-19
1139,3,48,1,2025-04-19
1140,3,57,0,2024-03-14
1141,5,58,0,2024-01-07
1142,3,64,1,2025-04-21
1143,5,75,1,2025-02-13
1144,2,92,1,2025-04-04
1145,3,96,1,2024-12-18
1146,6,93,1,2024-09-18
1147,6,73,2,2024-06-19
1148,3,53,2,2024-04-18
1149,3,64,2,2025-06-23
1150,3,73,1,2025-12-17
1151,1,62,0,2024-11-08
1152,5,41,3,2025-06-17
1153,3,50,2,2024-11-14
1154,4,77,1,2023-08-26
1155,1,55,1,2024-12-23
1156,3,60,1,2025-02-07
1157,5,58,2,2024-07-15
1158,3,42,0,2025-05-14
1159,1,56,0,2024-09-28
1160,3,50,1,2025-02-01
1161,3,46,0,2025-11-30
1162,4,38,1,2025-05-12
1163,2,57,0,2024-09-06
1164,6,72,1,2025-05-15
1165,2,82,0,2023-09-22
1166,4,32,1,2026-04-11
1167,2,92,0,2024-10-01
1168,7,65,2,2026-01-16
1169,7,37,3,2025-06-09
1170,2,51,0,2025-02-12
1171,5,22,1,2024-07-19
1172,3,27,2,2023-08-14
1173,3,94,1,2024-04-26
1174,1,46,0,2025-05-21
1175,2,70,1,2025-04-27
1176,4,57,0,2024-09-20
1177,5,60,2,2024-12-16
1178,2,67,1,2025-06-12
1179,2,18,1,2025-05-19
1180,0,86,1,2024-12-06
1181,5,58,3,2025-03-27
1182,2,49,0,2023-10-12
1183,2,69,1,2023-06-13
1184,4,45,1,2025-12-18
1185,6,64,0,2025-03-29
1186,1,56,2,2025-03-06
1187,2,74,1,2023-07-30
1188,1,55,0,2025-01-02
1189,2,39,1,2024-10-04
1190,2,67,1,2024-10-26
1191,1,54,0,2025-04-13
1192,4,23,0,2023-03-13
1193,2,63,0,2024-04-13
1194,2,49,3,2024-07-27
1195,0,66,0,2026-01-08
1196,2,42,1,2024-07-24
1197,4,35,1,2023-08-03
1198,3,83,2,2025-04-21
1199,1,76,2,2024-04-03
1200,7,59,1,2024-02-10
1201,2,68,1,2025-01-21
1202,3,76,0,2026-04-25
1203,3,59,1,2025-07-17
1204,5,35,1,2026-03-05
1205,1,65,1,2024-01-23
1206,3,80,1,2024-01-07
1207,1,71,1,2025-11-23
1208,3,61,1,2024-09-12
1209,3,71,2,2025-06-01
1210,5,55,3,2024-11-17
1211,5,80,1,2025-03-14
1212,2,86,2,2025-01-15
1213,1,34,3,2024-09-25
1214,2,82,2,2023-12-22
1215,1,100,2,2025-09-19
1216,4,70,1,2023-06-06
1217,5,79,3,2023-12-09
1218,5,47,0,2026-05-21
1219,0,49,2,2026-01-25
1220,5,55,0,2024-02-23
1221,1,51,2,2024-11-01
1222,2,33,0,2024-01-19
1223,2,56,2,2024-10-18
1224,0,76,0,2024-01-11
1225,3,34,0,2025-12-22
1226,1,63,1,2025-04-21
1227,4,62,0,2023-06-03
1228,3,53,1,2024-11-28
1229,3,69,0,2024-01-02
1230,5,68,0,2026-02-11
1231,3,52,2,2025-01-18
1232,4,81,2,2023-12-17
1233,1,71,4,2023-08-23
1234,1,91,0,2024-04-30
1235,4,58,4,2024-01-28
1236,2,53,1,2025-04-12
1237,3,55,2,2025-04-19
1238,1,83,1,2024-12-31
1239,3,57,0,2024-08-28
1240,4,58,0,2024-06-30
1241,2,99,0,2024-01-14
1242,4,33,2,2025-08-07
1243,9,67,2,2025-09-02
1244,4,58,0,2025-03-24
1245,2,54,0,2026-05-14
1246,5,40,0,2024-11-01
1247,0,46,2,2024-08-24
1248,2,51,0,2024-11-27
1249,2,69,2,2024-01-20
1250,4,77,2,2025-12-23
1251,1,24,0,2024-05-28
1252,3,35,4,2026-01-01
1253,7,70,2,2026-01-11
1254,1,72,0,2024-04-11
1255,3,30,1,2025-09-10
1256,3,77,1,2025-11-29
1257,3,59,1,2023-09-29
1258,1,74,1,2023-11-05
1259,1,42,1,2025-10-24
1260,2,32,1,2025-10-29
1261,7,53,3,2025-02-03
1262,5,54,0,2024-12-30
1263,5,53,4,2024-03-25
1264,2,52,3,2026-05-04
1265,8,93,1,2024-08-01
1266,5,26,3,2025-11-09
1267,4,43,0,2024-02-14
1268,3,51,2,2025-10-17
1269,5,60,2,2025-12-04
1270,2,74,0,2024-09-30
1271,4,77,0,2023-07-06
1272,0,81,1,2025-08-29
1273,2,69,0,2024-11-21
1274,3,25,3,2025-02-22
1275,7,26,0,2024-04-11
1276,5,82,3,2025-09-18
1277,5,81,0,2024-12-19
1278,3,72,1,2026-06-25
1279,1,43,1,2024-12-24
1280,2,53,1,2025-03-10
1281,2,52,1,2024-01-23
1282,5,39,0,2025-03-08
1283,1,65,1,2024-05-16
1284,3,100,0,2024-07-24
1285,2,50,0,2024-10-26
1286,2,85,0,2024-01-18
1287,3,42,3,2025-07-31
1288,5,29,0,2025-11-16
1289,3,79,1,2025-03-30
1290,1,55,1,2024-12-15
1291,3,85,3,2025-03-18
1292,1,89,1,2025-10-02
1293,3,54,2,2024-11-26
1294,2,86,4,2023-11-09
1295,5,42,1,2025-02-26
1296,4,42,1,2025-08-08
1297,5,81,3,2023-11-24
1298,1,29,4,2023-06-04
1299,1,59,2,2025-12-18
1300,1,84,2,2025-07-04
1301,2,86,1,2023-09-24
1302,2,51,2,2025-11-18
1303,1,80,1,2024-08-07
1304,1,37,1,2024-02-13
1305,4,46,0,2024-11-22
1306,6,64,0,2025-08-13
1307,3,67,1,2024-12-12
1308,1,39,0,2024-12-20
1309,6,97,0,2026-02-15
1310,2,22,0,2024-05-10
1311,3,61,0,2025-10-11
1312,7,63,0,2024-04-22
1313,3,25,0,2025-07-29
1314,5,86,0,2025-06-13
1315,4,45,0,2025-03-18
1316,4,61,0,2024-03-11
1317,4,66,2,2025-02-20
1318,6,30,1,2024-07-27
1319,3,38,2,2026-05-04
1320,3,91,0,2024-12-10
1321,4,58,1,2023-03-17
1322,7,6,1,2025-01-20
1323,2,53,1,2024-08-23
1324,1,59,2,2023-03-19
1325,2,64,0,2025-03-09
1326,3,20,3,2025-06-10
1327,2,59,1,2024-09-27
1328,3,43,2,2024-06-20
1329,4,64,2,2025-04-10
1330,0,70,0,2024-11-05
1331,5,67,1,2025-04-04
1332,0,88,1,2024-09-05
1333,5,100,0,2024-06-28
1334,4,37,2,2023-09-12
1335,4,52,2,2024-12-11
1336,4,74,1,2024-06-26
1337,2,57,1,2024-08-10
1338,1,5,1,2025-01-08
1339,2,56,2,2024-02-28
1340,5,84,1,2023-08-03
1341,2,32,1,2024-04-30
1342,1,64,2,2024-07-04
1343,5,21,2,2024-06-30
1344,3,77,0,2025-05-18
1345,1,64,0,2023-10-23
1346,0,48,1,2025-01-26
1347,5,51,0,2024-07-07
1348,3,30,1,2024-12-26
1349,3,80,3,2024-04-01
1350,2,44,1,2025-03-21
1351,2,70,0,2025-10-25
1352,3,40,2,2025-06-29
1353,2,100,0,2025-01-21
1354,5,91,1,2025-06-08
1355,3,100,1,2024-07-08
1356,4,100,0,2024-04-01
1357,3,47,0,2023-06-13
1358,5,42,0,2024-04-15
1359,1,100,0,2025-01-05
1360,3,57,0,2024-09-03
1361,4,76,1,2025-09-18
1362,2,47,1,2025-06-08
1363,1,47,1,2025-01-08
1364,1,76,0,2026-03-24
1365,3,20,1,2024-06-30
1366,3,75,1,2025-04-14
1367,1,70,1,2024-12-22
1368,6,49,1,2025-12-20
1369,2,60,1,2024-04-07
1370,1,63,1,2024-04-26
1371,6,64,2,2024-12-30
1372,3,73,0,2024-01-10
1373,1,43,3,2025-08-12
1374,2,100,1,2024-04-25
1375,2,55,1,2026-03-17
1376,4,57,0,2026-03-17
1377,3,98,2,2024-10-24
1378,3,23,2,2024-11-22
1379,5,98,1,2025-01-25
1380,1,61,2,2026-01-07
1381,3,49,0,2024-08-14
1382,5,37,1,2026-04-20
1383,3,34,1,2025-10-01
1384,3,53,0,2025-09-11
1385,2,65,1,2024-02-06
1386,4,72,0,2026-05-19
1387,4,65,1,2024-04-12
1388,4,49,1,2024-08-04
1389,0,86,2,2024-05-11
1390,4,100,1,2024-10-04
1391,2,89,0,2023-05-14
1392,2,52,2,2024-09-07
1393,5,70,0,2025-08-19
1394,3,71,1,2024-09-24
1395,2,92,1,2023-09-06
1396,5,53,0,2025-02-15
1397,2,40,1,2025-07-24
1398,1,82,1,2024-09-19
1399,3,68,1,2025-05-23
1400,3,37,0,2024-05-30
1401,1,74,1,2024-07-28
1402,3,96,0,2025-10-07
1403,1,46,0,2025-07-28
1404,4,42,4,2025-11-29
1405,3,60,1,2025-03-22
1406,4,73,0,2025-12-15
1407,3,58,4,2024-03-01
1408,6,82,3,2025-08-31
1409,1,65,0,2025-07-13
1410,3,80,1,2024-04-23
1411,5,45,0,2025-10-07
1412,2,35,0,2025-03-05
1413,3,53,2,2025-01-17
1414,2,33,2,2024-12-16
1415,5,68,3,2024-05-04
1416,0,19,0,2026-01-09
1417,1,50,2,2025-06-11
1418,3,54,0,2024-02-22
1419,3,39,1,2024-11-27
1420,4,53,2,2025-02-13
1421,4,60,2,2023-12-26
1422,4,85,2,2025-06-14
1423,5,39,2,2023-09-21
1424,3,67,0,2025-06-28
1425,4,71,1,2024-09-02
1426,0,59,1,2025-01-17
1427,4,50,0,2026-04-08
1428,4,37,2,2024-05-15
1429,1,97,1,2024-06-01
1430,5,61,1,2025-07-31
1431,2,53,0,2024-09-14
1432,2,100,0,2024-04-09
1433,3,64,1,2024-01-05
1434,4,100,0,2025-12-01
1435,4,31,0,2023-06-21
1436,2,55,0,2024-12-27
1437,1,32,0,2024-09-06
1438,5,57,1,2025-08-12
1439,4,57,0,2025-11-15
1440,5,50,1,2025-03-14
1441,3,61,0,2023-08-18
1442,3,51,3,2024-08-19
1443,2,57,1,2024-02-08
1444,3,44,1,2023-12-11
1445,1,88,2,2024-05-18
1446,2,37,0,2025-11-14
1447,4,64,2,2023-12-23
1448,2,36,1,2023-11-29
1449,5,43,0,2024-12-21
1450,4,45,1,2024-04-16
1451,2,57,1,2026-02-02
1452,4,63,1,2024-05-30
1453,1,37,0,2024-09-08
1454,4,51,0,2024-12-30
1455,2,40,3,2023-08-17
1456,7,39,1,2026-04-25
1457,3,82,2,2023-11-02
1458,2,32,3,2024-04-12
1459,6,61,0,2024-12-06
1460,1,93,2,2023-09-27
1461,2,84,1,2024-09-26
1462,4,68,1,2025-01-04
1463,7,59,1,2024-11-07
1464,5,74,1,2023-09-13
1465,2,67,0,2025-03-25
1466,4,88,1,2023-06-10
1467,5,57,1,2023-07-26
1468,2,80,0,2024-07-18
1469,2,53,1,2024-05-18
1470,1,97,1,2024-03-20
1471,1,56,2,2025-01-22
1472,3,27,0,2024-07-25
1473,4,61,0,2024-02-21
1474,2,75,0,2024-01-04
1475,1,92,0,2024-08-23
1476,1,40,2,2024-06-19
1477,5,25,1,2024-11-08
1478,1,69,0,2025-08-29
1479,2,69,0,2024-10-31
1480,2,31,1,2023-10-31
1481,1,53,0,2024-04-12
1482,4,54,1,2025-05-09
1483,2,76,1,2024-09-22
1484,2,51,0,2024-06-09
1485,2,51,2,2025-01-31
1486,4,62,0,2025-12-22
1487,8,32,1,2024-07-20
1488,2,98,1,2024-05-13
1489,3,78,0,2025-03-07
1490,3,45,1,2025-01-11
1491,0,37,1,2025-10-05
1492,3,39,1,2024-01-03
1493,3,71,0,2026-05-06
1494,7,39,2,2025-01-08
1495,3,55,0,2024-03-01
1496,2,26,0,2025-02-10
1497,0,70,0,2025-12-05
1498,5,71,0,2024-04-30
1499,2,56,3,2024-04-06
1500,2,63,2,2025-02-10
1501,3,75,1,2024-08-19
1502,2,63,0,2025-10-05
1503,1,75,0,2026-03-09
1504,5,36,1,2024-01-09
1505,2,67,0,2024-11-04
1506,2,63,0,2026-04-13
1507,4,84,2,2025-06-26
1508,1,60,1,2024-06-08
1509,1,58,1,2024-08-04
1510,3,48,1,2025-06-06
1511,1,89,2,2025-10-19
1512,2,12,1,2023-07-31
1513,5,70,4,2024-07-04
1514,3,59,2,2023-11-05
1515,2,56,1,2023-11-18
1516,1,53,1,2026-04-13
1517,4,58,1,2025-01-19
1518,5,69,2,2024-12-16
1519,3,44,0,2025-07-26
1520,6,62,0,2025-12-17
1521,5,67,1,2025-02-12
1522,4,40,2,2024-08-11
1523,4,70,1,2025-12-21
1524,2,67,1,2024-09-27
1525,3,44,0,2025-01-03
1526,6,36,4,2024-06-15
1527,3,43,3,2024-12-02
1528,1,62,0,2024-12-09
1529,5,58,0,2025-09-29
1530,3,87,0,2024-03-09
1531,1,52,1,2026-03-23
1532,2,42,0,2024-07-12
1533,2,73,0,2026-06-20
1534,1,40,1,2025-10-04
1535,4,44,1,2025-07-04
1536,3,44,1,2024-08-25
1537,5,0,0,2024-04-23
1538,2,71,0,2025-02-17
1539,2,78,3,2025-03-14
1540,1,78,0,2024-08-26
1541,5,97,2,2025-03-01
1542,4,90,1,2025-08-08
1543,3,53,1,2024-10-10
1544,5,82,0,2025-10-09
1545,2,58,1,2024-08-02
1546,4,51,2,2024-12-04
1547,1,44,2,2025-05-31
1548,0,54,1,2024-07-06
1549,3,66,1,2025-10-16
1550,3,91,3,2024-01-13
1551,6,74,1,2024-03-26
1552,2,44,2,2025-01-06
1553,4,39,2,2025-12-11
1554,2,71,2,2025-07-03
1555,1,78,2,2023-08-16
1556,5,84,0,2024-10-17
1557,4,54,2,2024-11-01
1558,1,69,1,2024-02-20
1559,2,77,2,2024-11-21
1560,5,32,1,2023-08-12
1561,1,65,0,2025-07-23
1562,3,78,2,2024-12-29
1563,5,70,2,2025-07-07
1564,2,58,0,2024-09-16
1565,2,100,0,2025-09-05
1566,3,98,0,2025-02-07
1567,2,60,0,2024-09-20
1568,3,56,0,2024-01-31
1569,2,74,3,2026-06-22
1570,4,58,0,2024-02-24
1571,3,85,1,2024-11-28
1572,4,34,3,2024-12-04
1573,5,55,0,2026-02-17
1574,3,73,1,2025-09-07
1575,1,80,1,2023-07-15
1576,1,30,1,2024-01-21
1577,2,40,1,2025-10-22
1578,3,26,1,2024-09-06
1579,5,42,0,2025-06-28
1580,2,34,3,2024-05-13
1581,1,70,1,2025-01-17
1582,7,64,0,2024-08-20
1583,5,56,3,2024-01-10
1584,2,60,0,2024-10-09
1585,2,83,2,2025-10-04
1586,2,39,1,2024-06-12
1587,2,21,3,2024-12-24
1588,1,74,1,2024-05-02
1589,3,52,1,2024-09-21
1590,2,39,1,2026-02-19
1591,6,71,1,2024-10-07
1592,6,20,0,2024-05-20
1593,2,42,0,2024-09-13
1594,5,12,2,2025-06-27
1595,1,65,0,2024-02-09
1596,3,91,1,2025-05-05
1597,5,48,2,2026-02-10
1598,2,44,0,2025-07-08
1599,2,95,0,2025-02-04
1600,0,72,3,2025-11-22
1601,3,100,0,2026-05-01
1602,5,63,1,2025-03-08
1603,2,64,1,2024-03-01
1604,4,88,0,2026-01-23
1605,1,57,1,2025-03-14
1606,4,64,1,2025-06-09
1607,3,11,2,2025-01-08
1608,5,94,0,2024-04-25
1609,5,67,2,2023-10-25
1610,0,57,2,2024-02-08
1611,1,78,2,2025-03-23
1612,3,36,1,2025-02-20
1613,3,48,1,2024-05-25
1614,6,71,0,2025-05-26
1615,0,60,1,2023-09-13
1616,4,68,1,2024-11-02
1617,5,64,0,2023-09-13
1618,1,72,0,2025-09-14
1619,5,33,2,2026-05-26
1620,4,85,0,2025-05-02
1621,2,50,2,2024-09-24
1622,7,61,1,2024-08-02
1623,2,47,3,2025-08-06
1624,2,54,0,2024-07-25
1625,2,64,0,2024-07-10
1626,2,74,1,2025-10-20
1627,5,78,1,2025-01-21
1628,3,68,0,2025-04-21
1629,0,48,0,2024-09-17
1630,0,67,1,2024-10-03
1631,1,64,0,2025-06-15
1632,5,61,1,2023-11-18
1633,5,70,1,2025-06-23
1634,1,34,0,2025-03-28
1635,5,19,0,2024-05-09
1636,3,83,1,2026-02-10
1637,5,57,1,2026-03-27
1638,5,68,3,2023-08-25
1639,2,42,0,2023-10-28
1640,4,85,2,2024-10-17
1641,1,67,3,2024-11-06
1642,2,56,0,2024-11-26
1643,4,65,1,2023-08-29
1644,5,25,0,2026-01-03
1645,1,67,0,2023-08-23
1646,1,89,2,2024-12-27
1647,1,66,0,2024-08-18
1648,1,63,3,2025-04-10
1649,1,53,1,2025-04-22
1650,2,81,1,2025-04-03
1651,2,84,1,2024-11-23
1652,5,51,1,2025-10-14
1653,2,67,2,2024-09-02
1654,5,64,2,2024-03-05
1655,4,68,0,2024-09-22
1656,6,44,1,2025-05-16
1657,6,82,0,2024-06-13
1658,6,71,0,2024-11-24
1659,1,84,1,2025-02-10
1660,2,37,1,2024-10-02
1661,5,38,2,2023-12-15
1662,5,100,0,2025-05-20
1663,2,82,2,2025-05-19
1664,5,43,0,2025-12-04
1665,4,77,0,2024-07-31
1666,3,50,3,2025-05-31
1667,2,26,4,2025-09-30
1668,2,17,2,2024-07-19
1669,2,59,0,2023-09-21
1670,2,91,4,2025-01-25
1671,3,90,2,2024-03-12
1672,6,85,0,2025-02-07
1673,1,76,1,2024-10-08
1674,4,66,1,2024-01-30
1675,1,83,2,2023-11-05
1676,2,19,2,2024-01-19
1677,4,79,0,2024-11-04
1678,2,37,0,2024-10-24
1679,2,41,2,2024-08-31
1680,6,73,1,2025-02-28
1681,4,78,0,2024-12-11
1682,1,47,0,2024-06-22
1683,1,72,0,2024-06-07
1684,3,71,0,2024-11-05
1685,3,53,2,2024-09-03
1686,3,63,1,2024-12-26
1687,4,100,3,2024-09-25
1688,0,54,1,2025-05-29
1689,3,55,1,2025-10-31
1690,3,63,0,2025-06-21
1691,2,56,3,2024-08-21
1692,5,75,0,2024-09-25
1693,2,89,1,2025-10-18
1694,4,55,1,2026-01-15
1695,3,42,0,2024-09-22
1696,1,99,1,2024-05-22
1697,1,62,1,2025-02-22
1698,3,25,1,2024-09-18
1699,1,97,3,2024-06-06
1700,3,82,2,2024-05-17
1701,7,92,2,2025-02-23
1702,2,88,0,2023-07-19
1703,4,100,1,2024-06-03
1704,2,39,3,2024-10-06
1705,2,44,3,2025-02-24
1706,2,50,0,2025-01-13
1707,1,49,0,2024-06-15
1708,2,62,0,2025-08-11
1709,4,50,1,2026-05-24
1710,2,36,1,2024-05-26
1711,2,42,1,2025-05-10
1712,0,54,2,2023-12-07
1713,1,82,0,2025-07-20
1714,3,48,2,2024-07-19
1715,4,76,0,2024-01-17
1716,3,33,1,2023-11-25
1717,4,0,0,2026-04-21
1718,3,57,1,2024-11-16
1719,7,47,0,2025-01-25
1720,1,42,2,2024-11-12
1721,3,40,2,2023-11-27
1722,0,45,1,2024-12-29
1723,3,40,2,2024-08-15
1724,4,42,1,2024-01-01
1725,2,32,2,2025-10-19
1726,1,17,0,2025-08-19
1727,3,15,1,2025-05-01
1728,5,100,3,2024-09-04
1729,6,58,1,2024-09-05
1730,4,90,1,2024-04-03
1731,0,56,1,2024-11-26
1732,4,57,0,2025-04-04
1733,2,66,1,2024-03-16
1734,2,72,0,2025-03-06
1735,2,35,0,2023-08-15
1736,3,52,1,2024-10-10
1737,3,66,2,2025-05-26
1738,4,21,1,2025-12-05
1739,1,85,1,2024-02-14
1740,1,81,0,2024-10-28
1741,2,17,1,2024-10-31
1742,3,42,3,2023-11-26
1743,3,62,1,2025-07-30
1744,5,76,1,2024-07-15
1745,3,90,0,2025-09-09
1746,0,47,1,2023-11-25
1747,5,100,1,2024-04-03
1748,1,59,0,2024-02-01
1749,2,55,1,2023-09-28
1750,5,71,1,2024-03-25
1751,4,66,0,2024-06-30
1752,1,65,0,2024-09-16
1753,4,99,2,2025-03-30
1754,10,64,1,2023-09-04
1755,3,40,1,2025-10-31
1756,3,43,1,2023-10-20
1757,7,89,2,2023-08-27
1758,4,73,1,2025-01-02
1759,2,28,2,2025-04-20
1760,5,27,1,2025-06-23
1761,3,60,1,2024-12-09
1762,2,72,3,2025-08-08
1763,5,46,0,2024-09-26
1764,3,26,3,2026-02-23
1765,5,37,1,2025-07-28
1766,4,92,1,2025-08-10
1767,2,69,0,2025-11-30
1768,3,80,1,2025-03-03
1769,2,83,0,2024-02-18
1770,4,47,1,2025-05-29
1771,3,52,0,2024-08-21
1772,2,56,0,2024-03-02
1773,3,68,0,2025-09-11
1774,2,81,0,2024-09-11
1775,3,97,1,2025-10-23
1776,2,76,0,2025-05-26
1777,3,76,1,2025-03-04
1778,4,98,2,2024-09-07
1779,2,55,0,2024-01-09
1780,0,83,2,2025-08-18
1781,0,71,1,2024-07-16
1782,1,72,0,2025-08-14
1783,2,55,0,2025-08-23
1784,1,32,2,2023-06-22
1785,1,66,2,2025-04-22
1786,4,66,1,2024-06-15
1787,0,48,0,2025-06-28
1788,3,58,1,2023-11-04
1789,3,42,0,2023-04-18
1790,1,42,5,2024-11-13
1791,2,50,0,2025-06-09
1792,2,33,0,2023-07-31
1793,0,48,0,2025-07-31
1794,3,74,0,2024-11-21
1795,3,89,2,2025-02-26
1796,3,100,1,2025-08-07
1797,3,51,1,2025-08-23
1798,1,84,2,2025-05-29
1799,3,66,2,2024-08-11
1800,4,55,2,2026-02-10
1801,2,68,0,2025-03-16
1802,2,82,1,2023-08-06
1803,7,50,2,2025-05-22
1804,1,49,2,2026-03-14
1805,10,51,0,2025-05-19
